,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName,collectionHdPrice,trackHdPrice,contentAdvisoryRating,shortDescription,longDescription,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,trackHdRentalPrice,copyright,description,feedUrl,artworkUrl600,genreIds,genres
92,track,song,22334.0,767675922.0,767675928.0,Rustic Overtones,Let's Start a Cult Part 2,The Show Must Go On,Let's Start a Cult Part 2,The Show Must Go On,https://music.apple.com/us/artist/rustic-overtones/22334?uo=4,https://music.apple.com/us/album/the-show-must-go-on/767675922?i=767675928&uo=4,https://music.apple.com/us/album/the-show-must-go-on/767675922?i=767675928&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview62/v4/fb/69/b6/fb69b63b-599a-2bf1-9245-3778b4e7f8e5/mzaf_1219565421245405792.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/67/ea/a2/67eaa233-670a-ada7-ea7c-1a880f9d84bb/859711662492_cover.tif/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/67/ea/a2/67eaa233-670a-ada7-ea7c-1a880f9d84bb/859711662492_cover.tif/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/67/ea/a2/67eaa233-670a-ada7-ea7c-1a880f9d84bb/859711662492_cover.tif/100x100bb.jpg,7.92,0.99,2013-11-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,8.0,1.0,292773.0,USA,USD,Rock,False,,,,,,,,,,,,,,,,
93,track,song,811259588.0,1046691492.0,1046691506.0,Bo Garza,The Show Must Go On (1990 - 2011),The Show Must Go On,The Show Must Go On (1990 - 2011),The Show Must Go On,https://music.apple.com/us/artist/bo-garza/811259588?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1046691492?i=1046691506&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1046691492?i=1046691506&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2c/ef/b0/2cefb0c0-6c4b-75cd-d4c1-132c85607a1e/mzaf_13862695024509445811.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/13/95/c7/1395c7a8-2028-8672-da45-adabdc679644/889211922246.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/13/95/c7/1395c7a8-2028-8672-da45-adabdc679644/889211922246.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/13/95/c7/1395c7a8-2028-8672-da45-adabdc679644/889211922246.jpg/100x100bb.jpg,9.9,0.99,2015-09-30T12:00:00Z,notExplicit,notExplicit,1.0,1.0,10.0,3.0,192173.0,USA,USD,Country,True,,,,,,,,,,,,,,,,
94,track,song,214516.0,298439691.0,298439712.0,Grim Reaper,Best of Grim Reaper,The Show Must Go On,Best of Grim Reaper,The Show Must Go On,https://music.apple.com/us/artist/grim-reaper/214516?uo=4,https://music.apple.com/us/album/the-show-must-go-on/298439691?i=298439712&uo=4,https://music.apple.com/us/album/the-show-must-go-on/298439691?i=298439712&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/9d/4e/7f9d4e42-f5f5-213c-7a9b-98545b61f530/mzaf_14164726363624356888.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/bf/4a/1a/mzi.fuszbvlr.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/bf/4a/1a/mzi.fuszbvlr.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/bf/4a/1a/mzi.fuszbvlr.jpg/100x100bb.jpg,9.99,1.29,1999-09-28T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,8.0,444693.0,USA,USD,Metal,True,,,,,,,,,,,,,,,,
95,track,song,4698889.0,1437521941.0,1437522104.0,David Garrett,Unlimited - Greatest Hits,The Show Must Go On,Unlimited - Greatest Hits,The Show Must Go On (2018),https://music.apple.com/us/artist/david-garrett/4698889?uo=4,https://music.apple.com/us/album/the-show-must-go-on-2018/1437521941?i=1437522104&uo=4,https://music.apple.com/us/album/the-show-must-go-on-2018/1437521941?i=1437522104&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/e1/84/b9/e184b9a0-0284-3790-dd63-f46806a8b8a9/mzaf_8675405275861639122.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/59/32/0d/59320de5-e8a2-a9a7-4586-fba0f64a5fc1/00600753856482.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/59/32/0d/59320de5-e8a2-a9a7-4586-fba0f64a5fc1/00600753856482.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/59/32/0d/59320de5-e8a2-a9a7-4586-fba0f64a5fc1/00600753856482.rgb.jpg/100x100bb.jpg,11.99,1.29,2018-10-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,21.0,5.0,211293.0,USA,USD,Classical Crossover,False,,,,,,,,,,,,,,,,
96,track,song,886034853.0,1013296221.0,1013296844.0,Molotov Cocktail Piano,"MCP Performs the Greatest Hits of Queen, Vol. 4",The Show Must Go On,"MCP Performs the Greatest Hits of Queen, Vol. 4",The Show Must Go On,https://music.apple.com/us/artist/molotov-cocktail-piano/886034853?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1013296221?i=1013296844&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1013296221?i=1013296844&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/77/69/bb/7769bbd5-bd26-6b5b-3eb4-f3d208da50d5/mzaf_3170057342189562999.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/94/15/23/9415232f-1761-ae37-3a7b-6a3f00cda49b/707541022835.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/94/15/23/9415232f-1761-ae37-3a7b-6a3f00cda49b/707541022835.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music7/v4/94/15/23/9415232f-1761-ae37-3a7b-6a3f00cda49b/707541022835.jpg/100x100bb.jpg,9.99,0.99,2015-06-30T12:00:00Z,notExplicit,notExplicit,1.0,1.0,11.0,6.0,239930.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
97,track,song,130203571.0,275542325.0,275542552.0,Steve Hofstetter,The Dark Side of the Room,The Show Must Go On,The Dark Side of the Room,The Show Must Go On,https://music.apple.com/us/artist/steve-hofstetter/130203571?uo=4,https://music.apple.com/us/album/the-show-must-go-on/275542325?i=275542552&uo=4,https://music.apple.com/us/album/the-show-must-go-on/275542325?i=275542552&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/db/b5/5f/dbb55f77-e6e1-8ca7-c3e2-88e9b81fac4e/mzaf_3075303852880836498.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Features4/v4/94/96/a0/9496a064-b752-2e82-8530-08ead710aa27/dj.iyvalcyh.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features4/v4/94/96/a0/9496a064-b752-2e82-8530-08ead710aa27/dj.iyvalcyh.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features4/v4/94/96/a0/9496a064-b752-2e82-8530-08ead710aa27/dj.iyvalcyh.jpg/100x100bb.jpg,9.99,0.99,2008-03-25T12:00:00Z,explicit,explicit,1.0,1.0,18.0,2.0,183240.0,USA,USD,Comedy,True,,,,Explicit,,,,,,,,,,,,
98,track,song,1020884324.0,1092695481.0,1092695962.0,White Knight Instrumental,Instrumental Covers of Queen,The Show Must Go On,Instrumental Covers of Queen,The Show Must Go On,https://music.apple.com/us/artist/white-knight-instrumental/1020884324?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1092695481?i=1092695962&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1092695481?i=1092695962&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/8f/42/b5/8f42b57c-0ec9-2066-fc56-5c07ebe8970b/mzaf_13410398318811375876.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/b9/83/de/b983de38-e407-f550-bc00-a24a7c3a8222/dee61eef-9a3b-429e-a9a1-98d22b84fef5.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/b9/83/de/b983de38-e407-f550-bc00-a24a7c3a8222/dee61eef-9a3b-429e-a9a1-98d22b84fef5.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/b9/83/de/b983de38-e407-f550-bc00-a24a7c3a8222/dee61eef-9a3b-429e-a9a1-98d22b84fef5.jpg/100x100bb.jpg,9.99,0.99,2016-03-09T12:00:00Z,notExplicit,notExplicit,1.0,1.0,32.0,27.0,241632.0,USA,USD,Instrumental,True,,,,,,,,,,,,,,,,
99,track,song,25214965.0,327681402.0,327682279.0,Audible Mainframe,Transients,The Show Must Go On,Transients,The Show Must Go On,https://music.apple.com/us/artist/audible-mainframe/25214965?uo=4,https://music.apple.com/us/album/the-show-must-go-on/327681402?i=327682279&uo=4,https://music.apple.com/us/album/the-show-must-go-on/327681402?i=327682279&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music7/v4/d3/66/34/d366344c-9275-b35f-2d9a-821cc4a10e6d/mzaf_573357839591299491.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/6a/0a/04/mzi.kejxuojp.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/6a/0a/04/mzi.kejxuojp.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/6a/0a/04/mzi.kejxuojp.jpg/100x100bb.jpg,9.99,0.99,2009-08-25T12:00:00Z,notExplicit,notExplicit,1.0,1.0,13.0,9.0,239999.0,USA,USD,Hip-Hop/Rap,True,,,,,,,,,,,,,,,,
100,track,song,495781039.0,495780913.0,495780928.0,Randy Mistele,A Tribute to Queen - 40 Years of Rock'n'Roll,The Show Must Go On,A Tribute to Queen - 40 Years of Rock'n'Roll,The Show Must Go On,https://music.apple.com/us/artist/randy-mistele/495781039?uo=4,https://music.apple.com/us/album/the-show-must-go-on/495780913?i=495780928&uo=4,https://music.apple.com/us/album/the-show-must-go-on/495780913?i=495780928&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/8c/ba/9a/mzm.zsexbwkt.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music62/v4/e2/2c/cf/e22ccfab-a14a-dec3-c99b-b242908ca33a/cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music62/v4/e2/2c/cf/e22ccfab-a14a-dec3-c99b-b242908ca33a/cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music62/v4/e2/2c/cf/e22ccfab-a14a-dec3-c99b-b242908ca33a/cover.jpg/100x100bb.jpg,9.9,0.99,2011-12-10T12:00:00Z,notExplicit,notExplicit,1.0,1.0,10.0,1.0,221316.0,USA,USD,Rock,True,Various Artists,,,,,,882054.0,,,,,,,,,
101,track,song,266434.0,1364721998.0,1364722457.0,Insane Clown Posse,Riddle Box,The Show Must Go On,Riddle Box,The Show Must Go On,https://music.apple.com/us/artist/insane-clown-posse/266434?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1364721998?i=1364722457&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1364721998?i=1364722457&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/eb/72/1a/eb721ac8-b142-018a-684b-e42548b03498/mzaf_1837770151476083660.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/ab/5e/6c/ab5e6ca5-e844-f7f3-c587-4aefc702b61d/192562350454.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/ab/5e/6c/ab5e6ca5-e844-f7f3-c587-4aefc702b61d/192562350454.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/ab/5e/6c/ab5e6ca5-e844-f7f3-c587-4aefc702b61d/192562350454.jpg/100x100bb.jpg,9.99,0.99,1990-01-01T12:00:00Z,explicit,explicit,1.0,1.0,16.0,3.0,307280.0,USA,USD,Hardcore Rap,True,,,,Explicit,,,,,,,,,,,,
102,track,song,1110591059.0,1110591043.0,1110591070.0,Hoku Aki,The Show Must Go On - EP,The Show Must Go On,The Show Must Go On - EP,The Show Must Go On,https://music.apple.com/us/artist/hoku-aki/1110591059?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1110591043?i=1110591070&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1110591043?i=1110591070&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2a/f7/37/2af73700-86d2-b741-bcbb-8dcd99c6f512/mzaf_1628004806126907571.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/9f/24/9e/9f249e68-6adc-0c9e-900d-53423e273458/811869059746_cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/9f/24/9e/9f249e68-6adc-0c9e-900d-53423e273458/811869059746_cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music30/v4/9f/24/9e/9f249e68-6adc-0c9e-900d-53423e273458/811869059746_cover.jpg/100x100bb.jpg,3.99,0.99,2016-05-21T12:00:00Z,notExplicit,notExplicit,1.0,1.0,6.0,3.0,237573.0,USA,USD,Reggae,True,,,,,,,,,,,,,,,,
103,track,song,1033505868.0,1675261178.0,1675261179.0,Unrisen Queen,The Show Must Go On (Live) - Single,The Show Must Go On,The Show Must Go On (Live) - Single,The Show Must Go On (Live),https://music.apple.com/us/artist/unrisen-queen/1033505868?uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1675261178?i=1675261179&uo=4,https://music.apple.com/us/album/the-show-must-go-on-live/1675261178?i=1675261179&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/83/5d/f2/835df2c9-a5be-97b7-bccd-d506497f00a3/mzaf_7752583017277589828.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/06/05/16/0605160d-fe26-74d3-5fdc-6d92b1a36017/8445888189713.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/06/05/16/0605160d-fe26-74d3-5fdc-6d92b1a36017/8445888189713.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/06/05/16/0605160d-fe26-74d3-5fdc-6d92b1a36017/8445888189713.jpg/100x100bb.jpg,0.99,0.99,2020-06-15T12:00:00Z,notExplicit,notExplicit,1.0,1.0,1.0,1.0,256000.0,USA,USD,American Trad Rock,True,,,,,,,,,,,,,,,,
104,track,tv-episode,570085110.0,570085113.0,572672910.0,LOLwork,"LOLwork, Season 1",The Show Must Go On!,"LOLwork, Season 1",The Show Must Go On!,https://itunes.apple.com/us/tv-show/lolwork/id570085110?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id570085113?i=572672910&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id570085113?i=572672910&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video127/v4/d5/4a/97/d54a9747-76e0-a5e2-fba9-8decb3ac56c0/mzvf_8882220602716265543.640x480.h264lc.U.p.m4v,https://is4-ssl.mzstatic.com/image/thumb/Video/v4/10/ac/d9/10acd994-6485-cd95-9959-bc948289737f/mzl.ylfwocku.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video/v4/10/ac/d9/10acd994-6485-cd95-9959-bc948289737f/mzl.ylfwocku.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Video/v4/10/ac/d9/10acd994-6485-cd95-9959-bc948289737f/mzl.ylfwocku.jpg/100x100bb.jpg,9.99,1.99,2012-11-07T08:00:00Z,notExplicit,notExplicit,1.0,1.0,6.0,1.0,1294002.0,USA,USD,Reality & Nonfiction,,,12.99,2.99,TV-14,"In the premiere episode, the staff at Cheezburger competes to create a new comedic web series for","In the premiere episode, the staff at Cheezburger competes to create a new comedic web series for the site. It is winner-take-all as good judgment and occasional good taste go out the window on the quest to be the best in kitty humor.",,,,,,,,,,
105,track,tv-episode,1612891495.0,1612891496.0,1616027627.0,Secrets of The Chippendales Murders,Secrets of The Chippendales Murders,The Show Must Go On,Secrets of The Chippendales Murders,The Show Must Go On,https://itunes.apple.com/us/tv-show/secrets-of-the-chippendales-murders/id1612891495?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1612891496?i=1616027627&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1612891496?i=1616027627&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video122/v4/eb/fb/29/ebfb297a-8fd8-351e-1ddb-08a8431bca82/mzvf_641661752149094074.640x478.h264lc.U.p.m4v,https://is3-ssl.mzstatic.com/image/thumb/Video112/v4/d9/23/1a/d9231aad-04b9-4c78-8236-76b2875c1011/pr_source.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Video112/v4/d9/23/1a/d9231aad-04b9-4c78-8236-76b2875c1011/pr_source.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Video112/v4/d9/23/1a/d9231aad-04b9-4c78-8236-76b2875c1011/pr_source.jpg/100x100bb.jpg,7.96,1.99,2022-03-28T07:00:00Z,notExplicit,notExplicit,1.0,1.0,4.0,3.0,2653317.0,USA,USD,Nonfiction,,,11.96,2.99,TV-14,The NYPD investigates multiple leads into the murder of Nick De Noia. Possible motives include a,"The NYPD investigates multiple leads into the murder of Nick De Noia. Possible motives include a love triangle, insurance fraud, and an angry boss--all of which lead nowhere. Years later, the FBI gets a tip from a hitman named ""Strawberry"" who blows the case wide open.",,,,,,,,,,
106,track,song,482142641.0,494464406.0,494465183.0,Smooth Times,Queen Chill Out,The Show Must Go On,Queen Chill Out,The Show Must Go On,https://music.apple.com/us/artist/smooth-times/482142641?uo=4,https://music.apple.com/us/album/the-show-must-go-on/494464406?i=494465183&uo=4,https://music.apple.com/us/album/the-show-must-go-on/494464406?i=494465183&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/22/fc/cf/22fccf60-98fa-cba9-0439-560af3171953/mzaf_1393863982952444383.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/0f/98/cb/0f98cbe8-de69-847c-c97b-80bc68eb54b0/886788477841.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/0f/98/cb/0f98cbe8-de69-847c-c97b-80bc68eb54b0/886788477841.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/0f/98/cb/0f98cbe8-de69-847c-c97b-80bc68eb54b0/886788477841.jpg/100x100bb.jpg,9.99,0.99,2012-01-09T12:00:00Z,notExplicit,notExplicit,1.0,1.0,12.0,12.0,199576.0,USA,USD,Electronic,True,,,,,,,,,,,,,,,,
107,track,song,5493412.0,445916554.0,445916558.0,Felix Pando,Queen Songs for Babies,The Show Must Go On,Queen Songs for Babies,The Show Must Go On,https://music.apple.com/us/artist/felix-pando/5493412?uo=4,https://music.apple.com/us/album/the-show-must-go-on/445916554?i=445916558&uo=4,https://music.apple.com/us/album/the-show-must-go-on/445916554?i=445916558&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b6/95/65/b69565e4-ae14-53ee-56a4-172631923982/mzaf_13348633115912281906.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/dd/30/92/mzi.xtwzfjqv.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/dd/30/92/mzi.xtwzfjqv.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/dd/30/92/mzi.xtwzfjqv.jpg/100x100bb.jpg,7.92,0.99,2011-06-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,8.0,2.0,256678.0,USA,USD,Children's Music,True,,,,,,,,,,,,,,,,
108,track,song,329141324.0,1562807814.0,1562807824.0,The Texas Tenors,Outside the Lines,The Show Must Go On,Outside the Lines,The Show Must Go On,https://music.apple.com/us/artist/the-texas-tenors/329141324?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1562807814?i=1562807824&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1562807814?i=1562807824&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/bf/5b/41/bf5b4152-223d-c04e-e49d-a07c8fcc40f5/mzaf_15906178508624918059.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/65/70/b6/6570b68b-82ee-5e3f-3c21-ad71c98564ca/632726283315_cover.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/65/70/b6/6570b68b-82ee-5e3f-3c21-ad71c98564ca/632726283315_cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/65/70/b6/6570b68b-82ee-5e3f-3c21-ad71c98564ca/632726283315_cover.jpg/100x100bb.jpg,9.99,1.29,2021-05-07T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,1.0,311000.0,USA,USD,Pop,True,,,,,,,,,,,,,,,,
109,track,song,1622833858.0,1650247743.0,1650247752.0,Martin Miller,The Ultimate Queen Medley,The Show Must Go On,The Ultimate Queen Medley,The Show Must Go On,https://music.apple.com/us/artist/martin-miller/1622833858?uo=4,https://music.apple.com/us/album/the-show-must-go-on/1650247743?i=1650247752&uo=4,https://music.apple.com/us/album/the-show-must-go-on/1650247743?i=1650247752&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/92/6e/d5/926ed5ef-a92e-12c8-9360-801e063ce080/mzaf_7251473613482112920.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f6/25/42/f625427f-3997-a4bc-904f-74a30b88768b/artwork.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f6/25/42/f625427f-3997-a4bc-904f-74a30b88768b/artwork.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f6/25/42/f625427f-3997-a4bc-904f-74a30b88768b/artwork.jpg/100x100bb.jpg,7.92,0.99,2022-09-28T12:00:00Z,notExplicit,notExplicit,1.0,1.0,8.0,8.0,191922.0,USA,USD,Rock,True,,,,,,,,,,,,,,,,
110,track,song,967108640.0,981333665.0,981333688.0,Knight Instrumental,Instrumental Covers of Queen,The Show Must Go On,Instrumental Covers of Queen,The Show Must Go On,https://music.apple.com/us/artist/knight-instrumental/967108640?uo=4,https://music.apple.com/us/album/the-show-must-go-on/981333665?i=981333688&uo=4,https://music.apple.com/us/album/the-show-must-go-on/981333665?i=981333688&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/35/92/34/359234e5-b89f-b4c0-6d28-4169f9bfc352/mzaf_13266181757435329849.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/0e/3b/9b/0e3b9b98-de03-9170-ff19-b6821c5c790b/70daad8c-d370-4a88-9c9b-0ec2f2c606ed.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/0e/3b/9b/0e3b9b98-de03-9170-ff19-b6821c5c790b/70daad8c-d370-4a88-9c9b-0ec2f2c606ed.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/0e/3b/9b/0e3b9b98-de03-9170-ff19-b6821c5c790b/70daad8c-d370-4a88-9c9b-0ec2f2c606ed.jpg/100x100bb.jpg,9.99,0.99,2015-03-17T12:00:00Z,notExplicit,notExplicit,1.0,1.0,23.0,22.0,180722.0,USA,USD,Instrumental,True,,,,,,,,,,,,,,,,
111,track,tv-episode,1197526419.0,1532776681.0,1533920334.0,Super Wings,"Super Wings, Season 3",The Show Must Go On,"Super Wings, Season 3",The Show Must Go On,https://itunes.apple.com/us/tv-show/super-wings/id1197526419?uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1532776681?i=1533920334&uo=4,https://itunes.apple.com/us/tv-season/the-show-must-go-on/id1532776681?i=1533920334&uo=4,https://video-ssl.itunes.apple.com/itunes-assets/Video124/v4/08/b3/5f/08b35f16-ed6a-52aa-b5f2-140168cc347b/mzvf_5597556135071130955.640x478.h264lc.U.p.m4v,https://is5-ssl.mzstatic.com/image/thumb/Video114/v4/e7/31/ac/e731ac76-951d-a8c2-48c9-ed1f41acc021/pr_source.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Video114/v4/e7/31/ac/e731ac76-951d-a8c2-48c9-ed1f41acc021/pr_source.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Video114/v4/e7/31/ac/e731ac76-951d-a8c2-48c9-ed1f41acc021/pr_source.png/100x100bb.jpg,14.99,1.99,2020-10-16T07:00:00Z,notExplicit,notExplicit,1.0,1.0,40.0,16.0,720165.0,USA,USD,Animation,,,19.99,2.99,TV-Y,"When a girl in China gets the role of the Monkey King in a Beijing Opera version of ""Journey to the","When a girl in China gets the role of the Monkey King in a Beijing Opera version of ""Journey to the West"", Jett delivers an all important prop - the Monkey King's magical staff. The staff proves tricky to use however, and it's soon up to the Super Wings to help save the show!",,,,,,,,,,
112,track,song,193500264.0,592302731.0,592302743.0,Chris Darrow,Artist Proof,The Show Must Go On,Artist Proof,The Show Must Go On,https://music.apple.com/us/artist/chris-darrow/193500264?uo=4,https://music.apple.com/us/album/the-show-must-go-on/592302731?i=592302743&uo=4,https://music.apple.com/us/album/the-show-must-go-on/592302731?i=592302743&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/1e/f1/88/1ef1882d-c83d-0c92-2d9c-baa08f02bb17/mzaf_5645254495231719719.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/dd/45/d7/dd45d722-5267-cea2-9f41-b1739ba656c3/781484052821.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/dd/45/d7/dd45d722-5267-cea2-9f41-b1739ba656c3/781484052821.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/dd/45/d7/dd45d722-5267-cea2-9f41-b1739ba656c3/781484052821.png/100x100bb.jpg,9.99,0.99,1972-01-01T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,10.0,172960.0,USA,USD,Singer/Songwriter,True,,,,,,,,,,,,,,,,
